"_created_at",_id,_p_user,_updated_at,canal,count
2016-04-18T20:30:26.240Z,f3EJj5XSvJ,_User$RnrobLTwaN,2017-09-05T18:55:16.296Z,xWifljAy5e,3
2015-12-31T17:47:52.628Z,f4Rflya05O,_User$s1u1G35oZW,2015-12-31T17:47:52.628Z,kS6hsXKiqT,0
2016-04-01T19:17:37.971Z,f4a14Iz7lG,_User$qJXgdGoj04,2017-10-12T18:53:24.672Z,puxZU5tR9I,23
2016-01-29T16:39:05.964Z,f6ePVMOAYJ,_User$AkGuknCUfV,2017-10-02T20:16:26.901Z,wn64L9h7PQ,6
2016-11-14T17:15:28.885Z,f7K54TaySc,_User$Ej6rTOQ0FQ,2016-11-14T17:15:28.885Z,hQg2rZoLSs,0
2016-08-22T19:19:34.483Z,f88bybHLof,_User$QiFFZYDI3k,2017-08-30T15:02:46.070Z,5G3TQdNiyN,24
2015-10-26T01:15:49.156Z,f8Y24LVh9J,_User$otgxiklkG7,2016-03-15T21:11:10.593Z,p8VAIwmwUO,2
2016-04-04T18:18:03.913Z,f8gYDMXNMq,_User$yHhjK0VH2Y,2016-04-04T18:18:03.913Z,oI0LvRDNvZ,0
2016-04-18T21:51:40.994Z,f9JllHpa1a,_User$ZmmkwuXe7p,2016-04-18T21:51:40.994Z,LorreyTQvF,0
2016-01-08T21:53:58.422Z,fAHzj9mb9R,_User$qbloFoiM3z,2017-09-21T00:52:58.594Z,6TP5qV0k3Y,1
2015-11-25T17:05:12.297Z,fAmES53GmC,_User$WlQF7Qz3Co,2017-04-05T18:17:48.006Z,j0vRq6EEqM,5
2016-02-08T16:28:05.488Z,fBvosPc6uL,_User$tcsoiFWJKx,2017-10-11T14:24:10.505Z,lhQopclBpK,39
2016-04-22T16:22:58.505Z,fBxlXfETDg,_User$09uXebKTil,2016-10-10T13:53:08.803Z,iOJkzs9WOp,1
2016-07-06T18:24:25.889Z,fD1NZUxlRD,_User$tvPzt7xJZG,2016-07-06T18:24:25.889Z,lirJ2Q3xqT,0
2016-04-18T20:17:22.884Z,fDfqWd9GyA,_User$qbloFoiM3z,2017-05-03T16:23:43.227Z,tcGU0j4HFx,4
2016-04-18T22:07:44.165Z,fEIqpqleLV,_User$1PFRKBY0zY,2016-09-08T18:37:58.869Z,38z0xMceId,2
2016-04-18T20:50:31.152Z,fEQYeBwYm4,_User$EMJ8swqMCM,2016-04-18T20:50:31.152Z,JOBuerTHRi,0
2016-04-18T20:29:03.528Z,fEVkS5E0GJ,_User$FHoEizFiYi,2016-04-18T20:29:03.528Z,w6oTqRz6MT,0
2016-05-02T16:44:41.335Z,fGDTaX5XV2,_User$51kCGJrenH,2016-05-02T16:44:41.335Z,ixjzm52Og9,0
2016-08-10T19:50:01.042Z,fGgvF0JNB7,_User$4ydcFPD3TR,2016-08-10T19:50:01.042Z,uhSUR5Lgfg,0
2015-10-26T01:15:58.994Z,fITCnvXrMD,_User$mWjGaN8VbY,2017-09-18T19:33:56.798Z,Y0iRWe7ZV6,5
2016-10-22T00:45:53.071Z,fJA5VdTDQn,_User$r2GTejMOwm,2017-09-06T18:57:51.406Z,Jz9dWmwPJS,2
2016-11-14T17:15:28.869Z,fLBFpESu5T,_User$8nSo2GrEDe,2016-11-14T17:15:28.869Z,hQg2rZoLSs,0
2016-04-18T20:08:17.213Z,fLacv5DLzt,_User$Y0WW2dsNcH,2016-04-18T20:08:17.213Z,QuKNXRUVwD,0
2015-11-17T21:08:53.420Z,fLi5e6I0Kd,_User$JEtnluxdms,2017-09-21T00:56:44.469Z,IkLkRkPHQ3,7
2016-08-09T20:42:08.865Z,fLk3NkwJ0x,_User$GT3FA7eMNh,2017-09-26T16:27:25.994Z,j4EQNwZnGo,6
2016-04-18T20:06:37.487Z,fMJyljYLi5,_User$qafVcAOqoE,2016-04-18T20:06:37.487Z,p8VAIwmwUO,0
2015-10-26T01:16:12.582Z,fMPTiNITzu,_User$xnE79FAvRI,2016-03-08T20:17:51.320Z,GBAhUbXw0g,2
2016-02-29T15:37:03.906Z,fONtnVvfob,_User$O2VxzUwiEV,2016-02-29T15:37:03.906Z,5JMO9OOUOl,0
2016-04-18T20:06:12.663Z,fSY0EQMFss,_User$wnlSAkl9rH,2017-04-05T18:13:57.147Z,zW76fIQViZ,4
2016-08-10T23:07:39.720Z,fUCa4ajtnN,_User$rXNO8H7tKc,2017-04-05T18:20:13.174Z,hjQqH4u6AB,3
2015-10-26T01:15:58.136Z,fUs4fl1BV3,_User$FkYI1yfyet,2015-10-26T18:01:14.185Z,65DpHR0SaD,1
2016-04-18T22:28:42.353Z,fWogZNA1RI,_User$regjkOhpa2,2016-04-18T22:28:42.353Z,SqFWWUvNhc,0
2016-09-23T15:16:00.537Z,fXIJRN1zcz,_User$YoJp3exsd2,2016-09-23T15:16:00.537Z,XQXf9CSCT7,0
2016-08-10T23:05:31.182Z,fZpYTRo9P2,_User$uJA1EBRmMh,2017-04-05T18:17:47.960Z,j0vRq6EEqM,4
2015-10-26T01:16:12.700Z,fbT61o5iEA,_User$0SqeiPMEII,2017-10-02T19:59:37.710Z,TK51BVBFvj,9
2015-10-26T01:16:01.978Z,fetnjzj91w,_User$RthZJITtbk,2016-03-08T19:55:37.289Z,cJKvKo713x,5
2015-11-25T19:06:12.653Z,fftJLK5Gb1,_User$sX7YqGU1Nl,2017-09-21T00:55:00.268Z,C0ZGFwpEvE,15
2015-11-25T17:52:48.331Z,fg7JC8VvYU,_User$mUTRx5lTpD,2016-03-08T19:58:57.662Z,6lhF3OI4vK,2
2016-04-18T21:54:02.171Z,fgJ6g7GmCW,_User$eg17wgXZl7,2017-06-12T15:26:23.242Z,Frf38DSxPm,4
2016-12-19T17:18:58.481Z,fhJgdXZQGW,_User$MAtAEAmBtq,2017-05-23T17:34:11.972Z,yR7yzlu7r6,2
2015-10-26T01:16:10.769Z,fhpLVgrxJQ,_User$igQeId5wKw,2017-09-18T18:50:52.621Z,saa8d6OuVK,6
2016-08-22T15:40:05.891Z,fjAeWQlmFj,_User$h6sbxVzHRN,2017-07-11T20:48:52.939Z,BSATibaRvR,6
2016-07-27T20:29:20.902Z,fjHOproxl2,_User$CyEBySDErr,2017-08-30T14:35:08.106Z,na88WG6TT1,2
2015-11-26T22:48:17.067Z,fjw6tNpFEZ,_User$3iTYkKe9p2,2015-11-26T22:48:17.067Z,SFpWDlhXYD,0
2016-04-27T15:21:11.329Z,fmj30AYIVV,_User$mSUYzXIc4J,2017-10-11T18:45:41.297Z,ewgLUir0ys,6
2016-04-18T21:52:12.524Z,fnTiPpOPlB,_User$wz8p171Ame,2016-04-18T21:52:12.524Z,GjyWtOTMzb,0
2016-07-27T20:31:32.622Z,fnpH6ODenh,_User$DCnwMVaxQl,2017-09-11T18:47:33.377Z,yVXRjvoHcf,1
2015-11-26T22:37:42.039Z,fqWlzb3C16,_User$k9at9OcMfb,2017-09-11T13:51:58.885Z,1J4c0qPXAw,10
2016-09-23T15:16:23.261Z,ftThxBfroU,_User$ovfXXeuLKO,2016-09-23T15:16:23.261Z,C7e4Pni1cQ,0
2015-10-26T01:15:44.674Z,fttxemcVio,_User$V7md3fiDGC,2017-09-18T19:28:13.574Z,YUua6DXN2N,4
2016-05-04T20:13:28.468Z,fu2W3fhgta,_User$v5pzpPhfQ0,2016-05-04T20:13:28.468Z,nyZFAmD0vT,0
2016-07-27T17:50:01.617Z,fv04wELAZm,_User$vUK2SfHRw1,2017-10-10T15:10:21.083Z,HfnFXSY8R1,20
2016-08-10T20:24:01.121Z,fvSYJbmx7x,_User$U845k9n3y7,2016-08-10T20:24:01.121Z,n8Wckd92BZ,0
2016-08-09T20:41:50.249Z,fwLE9nZojg,_User$GT3FA7eMNh,2017-09-26T16:27:26.375Z,j4EQNwZnGo,6
2015-10-26T01:15:58.424Z,fxL7i1QVCD,_User$XRrwVi88mc,2017-09-11T14:18:49.083Z,GOQIf6XPtt,10
2016-09-08T20:19:19.518Z,fxqR5I4kgH,_User$sh3mVjKkfc,2017-09-21T01:00:16.862Z,fw6gURfK3A,19
2015-10-26T01:15:45.374Z,fyXY9Vq9iC,_User$IkHJgedvFt,2016-03-08T19:56:53.905Z,LOcmfJXxcn,1
2016-08-10T23:12:21.417Z,g0ifzqFqsN,_User$G16OpK7PVa,2016-10-21T15:14:12.354Z,3Tz13rzL5i,3
2016-08-10T23:08:56.962Z,g2F9m6IeDv,_User$Vf4UEckKCV,2017-04-05T18:08:59.711Z,yIA2rQ4L0o,10
2016-01-07T13:28:17.179Z,g4PGefafkh,_User$eRMxxtg0Ey,2017-05-04T19:49:12.652Z,HCiAI0z8vv,20
2015-10-26T01:15:59.323Z,g6KbakpU8O,_User$t0egIyLR5z,2017-10-11T14:24:10.119Z,lhQopclBpK,39
2016-03-14T22:06:35.266Z,g86dDmVCWP,_User$qxznMZwoua,2016-03-14T22:06:35.266Z,oI0LvRDNvZ,0
2015-10-26T01:16:01.981Z,g87htIYJzl,_User$ZK0W8jl6G0,2016-03-08T19:55:37.135Z,cJKvKo713x,5
2016-08-10T23:07:39.704Z,g8rWWvCvmq,_User$xdvo798GqN,2017-04-05T18:20:13.489Z,hjQqH4u6AB,3
2016-06-03T16:59:41.226Z,gDvbSECfsg,_User$8Y6QFvRyGl,2016-06-03T16:59:41.226Z,XQXf9CSCT7,0
2015-10-26T01:15:51.184Z,gF5m4iN4m2,_User$y2kTuJKQ20,2015-10-26T18:01:13.803Z,4Y3rZFv615,1
2016-04-27T15:21:11.323Z,gFXe0bvFoV,_User$2FxVIeuF8V,2017-10-11T18:45:37.740Z,ewgLUir0ys,6
2015-11-26T22:21:00.397Z,gJXReMJf0k,_User$NwogKIiysi,2015-11-26T22:21:00.397Z,K0qLAORtku,0
2015-11-25T18:56:24.810Z,gJaO251LBE,_User$yBenmiDu7U,2015-11-25T18:56:24.810Z,4Y3rZFv615,0
2015-10-26T01:15:55.478Z,gKCdrGTURX,_User$sX7YqGU1Nl,2017-09-21T00:55:00.330Z,C0ZGFwpEvE,15
2016-08-10T23:41:41.210Z,gKTi35KdIk,_User$xNLUlVgVjZ,2017-06-07T15:40:18.555Z,4bJyaytuDR,6
2015-10-26T01:16:08.154Z,gKqmYiwdKm,_User$R9AgMh2lLm,2017-06-22T14:29:22.141Z,IDdRmzjIAE,8
2015-11-03T14:00:17.151Z,gLEKHGP7er,_User$v5pzpPhfQ0,2016-03-08T19:55:17.625Z,nyZFAmD0vT,2
2016-09-08T19:59:29.662Z,gLHwo5i3ut,_User$XRrwVi88mc,2017-09-11T14:18:49.058Z,GOQIf6XPtt,8
2016-08-04T13:12:33.895Z,gMzXJJnKk7,_User$s1u1G35oZW,2016-08-04T13:12:33.895Z,kS6hsXKiqT,0
2016-08-10T23:07:09.088Z,gNHssFx1YR,_User$sUP48wJIlZ,2017-04-05T18:17:01.925Z,VFG0tyRJK3,3
2016-08-22T19:25:20.651Z,gO4FTS83kh,_User$SVICcpmwLq,2016-08-23T19:59:53.468Z,8sNFqv3RJf,1
2016-08-11T14:45:32.950Z,gObeA74qsl,_User$ZRDpb9opSe,2016-08-11T14:45:32.950Z,tLbmy6nesx,0
2015-10-26T01:16:11.817Z,gPUAM8lHcJ,_User$cjQ8PeSMqd,2015-10-26T01:16:11.817Z,mHsEGGC6tN,0
2015-10-26T01:15:58.291Z,gQ9Zw03Irv,_User$fNL0xOLfkT,2016-03-08T19:58:13.256Z,w6oTqRz6MT,1
2015-10-26T01:16:07.025Z,gQKNuV4CXz,_User$eg17wgXZl7,2017-06-12T15:25:21.954Z,Frf38DSxPm,2
2015-10-26T01:15:47.431Z,gQy1bn22ty,_User$q7XSd60STz,2015-10-26T01:15:47.431Z,y6QsnkyGDz,0
2016-04-18T21:38:48.614Z,gQyU0JL0vr,_User$rXNO8H7tKc,2017-04-05T18:20:13.358Z,hjQqH4u6AB,3
2017-01-02T13:50:21.186Z,gUmuKiaZOF,_User$xUOQDz1QId,2017-01-02T13:50:21.186Z,C7SGLAbEgE,0
2015-10-26T01:15:50.208Z,gVsMTFdrE2,_User$JL6pKET7ys,2017-03-09T16:09:25.214Z,d2yLZJAD6a,10
2016-04-18T22:14:47.914Z,gW5GaL1xcP,_User$lbKAZdZXLe,2016-04-18T22:14:47.914Z,ApRZKhdO1m,0
2016-06-07T18:01:39.942Z,gYB75ETuk1,_User$j0CCKrcw4O,2017-09-22T00:03:52.200Z,piDcVtIDDq,3
2016-08-22T19:20:05.550Z,gYtvIZaKXE,_User$jx3HHjqtlk,2017-10-12T18:53:24.231Z,puxZU5tR9I,23
2016-04-20T18:21:49.535Z,gZ7sC4ouNu,_User$B7stUlu5vq,2017-09-26T18:47:09.994Z,1S9TIL5o4h,14
2015-10-26T01:16:11.985Z,gatMQZ4nW3,_User$9a2iKyV1aY,2015-10-26T18:01:15.687Z,GBk5Pz3BA2,1
2015-11-25T16:36:53.316Z,gbp8zSdbaU,_User$UN2OAQrdyv,2017-06-22T14:30:05.031Z,QmMkNQkziU,15
2016-03-31T17:18:01.139Z,gedgC6FU4X,_User$KL3Df3Tl0w,2016-03-31T17:18:01.139Z,GBk5Pz3BA2,0
2015-11-25T18:32:08.403Z,get19jaAeg,_User$XsiNEkaQgA,2016-03-15T21:10:48.195Z,SqFWWUvNhc,2
2016-04-18T21:54:23.218Z,ggPBFhYVfs,_User$c8Lkbc6z0g,2016-04-18T21:54:23.218Z,saJjLN8njr,0
2015-11-25T18:56:24.831Z,ggpe1BN2Ps,_User$QEFwV7P8rU,2015-11-25T18:56:24.831Z,4Y3rZFv615,0
2015-10-26T01:15:54.909Z,ghMZ5orKdp,_User$TxKm8CU9nA,2017-04-05T18:17:01.611Z,VFG0tyRJK3,5
2015-10-26T01:15:46.436Z,gjg6jQWTcp,_User$09uXebKTil,2016-10-10T13:53:08.534Z,iOJkzs9WOp,2
2015-10-26T01:15:51.318Z,gkrSTKN2VM,_User$Ty9RcORmPS,2017-09-18T19:33:29.282Z,E9CkqllAYJ,13
2015-11-25T17:21:31.232Z,gkv8ZNal3U,_User$2zW2e8WSzh,2017-04-05T18:19:22.537Z,4H3iSX5fZN,6
2015-11-25T17:08:53.961Z,glksmhIN0M,_User$Oq1t89Zg4H,2017-09-05T15:27:19.980Z,oGzhr7bfVR,5
2015-11-25T18:08:15.123Z,gr7GUHyikz,_User$Y5PaxdWHQK,2016-10-21T15:14:12.485Z,3Tz13rzL5i,4
2015-11-25T18:07:11.354Z,gveSXIGn2F,_User$WSAXnbNrUL,2016-03-08T19:59:40.285Z,RGyHOq0gp5,1
2015-10-26T01:16:13.926Z,gwVAjnnNk1,_User$lU2skHHDqa,2016-04-05T16:10:57.892Z,DJW7X1ojud,3
2015-10-26T01:16:09.216Z,gwuR2zvDCz,_User$HpupoYsysm,2015-10-26T01:16:09.216Z,aTjb1lmKfc,0
2016-05-02T16:37:17.760Z,gwvOYGrb6w,_User$OOwvWhYh16,2017-09-11T13:51:57.984Z,1J4c0qPXAw,10
2016-04-18T21:33:14.637Z,gxKH6pVOyg,_User$nWRCIyFbwO,2016-04-18T21:33:14.637Z,VcrlHfOd1v,0
2016-09-05T14:43:27.193Z,gz3QCYd6Q8,_User$a8MryMRfIJ,2016-09-05T14:43:27.193Z,zrxayqImv4,0
2015-10-26T01:15:44.814Z,gzPDJ0dh64,_User$oyadasTiFh,2017-04-05T16:03:16.129Z,XrNd0FxMU6,5
2015-10-26T01:15:54.983Z,h0KhmyyEsS,_User$4qI7v2wD3A,2015-10-26T01:15:54.983Z,PAYy5MZTZj,0
2015-10-26T01:15:59.326Z,h17cecYZXn,_User$dpRfhZrNRZ,2016-03-08T19:55:08.200Z,OQ8B9dQdUC,1
2015-11-25T17:04:33.314Z,h1rUAXrZFe,_User$v4x8XEsbaj,2017-09-18T19:33:57.129Z,Y0iRWe7ZV6,5
2015-10-26T01:15:55.806Z,h3NFl6NCJZ,_User$ugu0ZhRTd2,2017-10-12T16:58:17.027Z,piDqBUPNwr,26
2016-08-17T21:00:59.491Z,h41fyALmO1,_User$ceviXabEBX,2017-09-19T20:57:49.814Z,va3Y4drOtL,7
2015-10-26T01:16:14.159Z,h4zehz3QzF,_User$2HrDauX96u,2017-04-25T17:59:34.406Z,rknl5XUafU,14
2015-11-26T19:51:49.768Z,h55zsntnyT,_User$G16OpK7PVa,2016-10-21T15:14:12.065Z,3Tz13rzL5i,4
2016-04-19T15:56:08.493Z,h6grjljJdi,_User$Dpc0CGvnea,2017-04-05T18:07:48.559Z,tzAKoXAB8h,9
2016-02-03T17:03:46.646Z,h8d05MgNjK,_User$zecQLUmfne,2016-02-03T17:03:46.646Z,541Dugma1H,0
2015-10-26T01:16:13.129Z,h8dZ0NnFAn,_User$nuhDKbm9pQ,2017-07-11T20:56:33.118Z,u6rtNrosSb,7
2016-08-10T19:41:45.710Z,hAramXri3p,_User$ZRKb0T3nvX,2017-08-30T15:04:26.082Z,uVw4lAoy09,3
2016-07-27T20:32:30.487Z,hBjwYczLGi,_User$2FxVIeuF8V,2016-07-27T20:32:30.487Z,4shffgDE3B,0
2015-10-26T01:16:06.618Z,hELdO4BkK7,_User$fvNa7OZfgD,2015-10-26T01:16:06.618Z,hE3ZGXcDsk,0
2015-10-26T01:15:58.562Z,hGkATexACC,_User$NVNF4MkTvA,2017-09-05T18:55:15.954Z,xWifljAy5e,4
2015-11-25T17:37:58.224Z,hH7hvuvX5r,_User$A1Pi20bFcj,2017-09-21T01:00:16.305Z,fw6gURfK3A,23
2016-09-05T14:44:36.195Z,hIqRu5zLUm,_User$BIt9fXKRmY,2016-09-05T14:44:36.195Z,IwFHvv4wOq,0
2016-08-26T17:54:50.950Z,hIutV92rcH,_User$ovfXXeuLKO,2016-08-26T17:54:50.950Z,C7e4Pni1cQ,0
2015-10-26T01:16:05.215Z,hLrsD0IdyI,_User$Ka8O7YFCJd,2015-10-26T01:16:05.215Z,QDoWFZ7zIM,0
2015-11-25T16:40:16.615Z,hQVv3Iu3mK,_User$yKlKSgODfw,2017-07-11T20:50:58.870Z,3hnVpoS9hR,19
2015-10-26T01:16:00.774Z,hQd52EZr4v,_User$BXN13D45om,2017-09-11T14:20:32.782Z,SUz4JL1hbe,10
2016-02-19T18:10:41.956Z,hS09XpnznZ,_User$AlNo4M8dBF,2016-03-08T20:14:10.702Z,rZOTmS0qzN,1
2016-09-13T18:30:38.105Z,hSTjxeL7Gs,_User$YgHK4K0Nwp,2017-10-13T14:45:50.125Z,86UjLHUTEw,10
2017-01-02T13:54:26.725Z,hTKymxfrsK,_User$AkGuknCUfV,2017-10-02T20:16:27.196Z,wn64L9h7PQ,6
2016-02-04T20:17:33.459Z,hX7Tjk3j6Y,_User$rXNO8H7tKc,2017-04-05T18:20:13.347Z,hjQqH4u6AB,4
2016-08-17T20:27:44.343Z,hY3bRDmEpZ,_User$JhCbhjMIMx,2017-09-29T18:42:48.650Z,KtbqtVEm0M,5
2016-08-22T20:06:24.769Z,hYWEmra0fu,_User$tcsoiFWJKx,2017-10-11T14:24:10.525Z,lhQopclBpK,39
2016-04-18T21:51:41.232Z,hZHtWHbMSM,_User$ZmmkwuXe7p,2016-04-18T21:51:41.232Z,LorreyTQvF,0
2015-11-25T17:53:19.696Z,hZXiECG6Z0,_User$R5XGwntwtP,2016-03-08T19:59:08.918Z,7hgeIHESX0,1
2016-12-08T20:06:37.443Z,hcAcYwp1SK,_User$WALyT9cFx9,2017-09-01T18:44:32.150Z,ojyfcrXRJv,2
2015-11-25T18:11:06.040Z,hfeULGcDyk,_User$yX6ajyqQ8U,2016-10-10T13:57:46.156Z,XOsdKyTbnC,3
2016-04-18T15:17:30.732Z,hfmh91LMWj,_User$GKsI6tQqNZ,2017-09-13T16:25:39.061Z,yi1rSuMnT2,1
2016-08-26T17:59:31.857Z,hftyqPbIWK,_User$ovfXXeuLKO,2016-08-26T17:59:31.857Z,C7e4Pni1cQ,0
2016-09-27T13:27:35.858Z,hg6izeU8Hx,_User$qjlIaURJHO,2017-08-30T14:38:08.345Z,IPOzZOaaiW,1
2015-11-25T17:19:09.772Z,hgYLAjeyLE,_User$aIw1yAVmjo,2016-03-08T19:55:37.267Z,cJKvKo713x,2
2015-10-30T19:51:45.242Z,hhAHdhE9RY,_User$VMm7eeqiZR,2015-10-30T19:51:45.242Z,z2UAoaaGgE,0
2016-07-27T20:12:26.721Z,hiBTRsZ29R,_User$vvAvhrlIKQ,2016-07-27T20:12:26.721Z,DOZbA58Ky1,0
2016-04-18T20:17:23.031Z,hihWWGyVBK,_User$qbloFoiM3z,2017-05-03T16:23:43.254Z,tcGU0j4HFx,4
2016-08-09T20:40:01.049Z,hjDFVJp0Iu,_User$FqqCMYXt04,2017-09-29T18:42:48.493Z,KtbqtVEm0M,5
2015-11-26T22:54:00.628Z,hkAdQ1Wkyf,_User$gngORCACfX,2015-11-26T22:54:00.628Z,BIYFzXOoIx,0
2016-03-31T17:17:20.104Z,hlOdePA9bp,_User$s7yo7sJCrh,2017-10-13T14:45:50.811Z,86UjLHUTEw,10
2016-01-28T21:21:05.840Z,hlxbpTwNXW,_User$v5pzpPhfQ0,2016-03-08T19:55:18.396Z,nyZFAmD0vT,2
2016-04-19T15:52:12.839Z,hmLWEKE7X5,_User$pUaztBUsbb,2017-09-01T16:40:23.551Z,ZzWVlYIPXd,6
2016-08-01T15:11:49.736Z,hnCENnhd5g,_User$yPo7dF0eLQ,2016-08-01T15:11:49.736Z,ZGRA1B0ojW,0
2016-04-18T20:38:00.092Z,hnZDc9ZgrF,_User$sA8IcZc8fF,2017-09-11T14:20:33.016Z,SUz4JL1hbe,9
2016-04-18T21:58:37.584Z,hsM4gyQRi4,_User$G16OpK7PVa,2016-10-21T15:14:12.316Z,3Tz13rzL5i,3
2016-07-27T20:22:44.067Z,ht4o9GYRS6,_User$yKlKSgODfw,2016-07-27T20:22:44.067Z,Bb077Ugl1F,0
2016-04-19T15:52:12.753Z,htzktVLw8Z,_User$pUaztBUsbb,2017-09-01T16:40:23.821Z,ZzWVlYIPXd,6
2016-04-18T21:54:02.163Z,hxTvMt8Pqj,_User$lXg5TmU5Mz,2017-06-12T15:25:23.042Z,Frf38DSxPm,4
2016-08-01T15:11:49.984Z,i0cHeWVrS6,_User$nGQtzmQY5B,2016-08-01T15:11:49.984Z,ZGRA1B0ojW,0
2016-08-10T23:08:14.603Z,i1slkmr6AN,_User$469qcvZSjr,2017-07-11T20:50:57.954Z,3hnVpoS9hR,16
2016-01-22T00:30:12.536Z,i2OOHJwM3z,_User$mxPTtHq1G2,2017-05-17T17:08:43.591Z,R4cmD3rRYj,13
2016-01-28T21:20:48.060Z,i2nB3heKrJ,_User$v5pzpPhfQ0,2016-03-08T19:55:17.902Z,nyZFAmD0vT,2
2016-01-29T22:31:30.019Z,i3JX0FCAPC,_User$IYvwwSvJw0,2017-09-18T18:50:11.694Z,WjuWa0xzsC,13
2015-10-26T01:16:01.678Z,i3rLB0l18r,_User$aIw1yAVmjo,2016-03-08T19:58:29.594Z,db7tZ1W4ad,4
2016-08-17T20:58:00.884Z,i4LU6RIDE2,_User$PfEQRCbaxW,2017-09-21T00:53:58.920Z,FIr4iWfIFD,23
2016-08-09T21:04:33.910Z,i6c5xBtxOK,_User$h6sbxVzHRN,2017-07-11T20:48:52.874Z,BSATibaRvR,6
2016-08-22T19:18:49.213Z,iCeQDfdZUC,_User$GT3FA7eMNh,2017-09-26T16:27:26.828Z,j4EQNwZnGo,6
2016-10-04T22:35:20.849Z,iEzAlQZw46,_User$Dlj93hgYav,2017-09-11T18:47:33.995Z,yVXRjvoHcf,1
2016-06-07T18:01:14.119Z,iHVulBN39V,_User$L0ma1OeqS6,2017-09-18T18:44:09.468Z,riKYKmDsHV,7
2015-10-26T01:16:13.757Z,iKDMph6YKu,_User$DZONIAwsJx,2017-10-09T18:51:56.481Z,S0GFRGx9dI,13
2015-11-25T17:20:15.248Z,iOlfVp612h,_User$6JqAf9PJps,2017-07-11T20:54:22.181Z,p6hzoxumov,12
2016-08-22T20:05:35.869Z,iQSfR7XtiS,_User$VOi3i67O0Q,2017-09-18T19:33:56.107Z,Y0iRWe7ZV6,4
2015-10-26T01:16:07.453Z,iSFwXcHiDZ,_User$GKsI6tQqNZ,2017-09-13T16:25:39.064Z,yi1rSuMnT2,1
2017-02-01T17:53:25.498Z,iSMaUvnQNj,_User$s6IehHi1LJ,2017-02-01T17:53:25.498Z,phqplrRApG,0
2015-10-26T01:15:50.050Z,iSqsvEUrcz,_User$z3mL5pZxcO,2015-10-26T01:15:50.050Z,TEfwqJZ2ET,0
2016-07-14T20:32:46.188Z,iTGeZODPlr,_User$kLzw14IaRN,2017-09-18T18:44:10.000Z,riKYKmDsHV,7
2016-07-27T20:26:02.018Z,iVPCQzRQ03,_User$RExPlFXVOl,2017-09-05T15:05:08.703Z,CvcLOjsCZz,3
2015-11-26T22:25:35.394Z,iVn8FzB1nT,_User$9akxXjwmpn,2017-09-26T16:27:24.279Z,j4EQNwZnGo,6
2016-02-26T17:07:48.469Z,iWYGmfhZbQ,_User$DlcW5atXs6,2017-09-18T18:51:12.214Z,gwYDWEPMZI,11
2016-04-18T22:10:53.609Z,iZZENPrvve,_User$Au5UIV9dWV,2016-04-18T22:10:53.609Z,o6R8qevJUa,0
2015-11-05T19:38:29.646Z,ia0sUPqEys,_User$Ut5t7ogCRa,2017-09-18T18:50:52.268Z,saa8d6OuVK,14
2016-06-01T14:19:59.314Z,iaiH7S8K1D,_User$469qcvZSjr,2016-06-01T14:19:59.314Z,Bb077Ugl1F,0
2016-09-08T18:42:47.334Z,icKNlnriEN,_User$qafVcAOqoE,2017-06-07T15:40:17.978Z,4bJyaytuDR,6
2015-10-26T01:16:01.513Z,icPE0rrNbX,_User$MzxWTc16wU,2017-09-18T18:45:37.420Z,rVqRZGtaU2,2
2015-11-25T16:38:55.879Z,idXMAMpDjk,_User$qbloFoiM3z,2017-05-03T16:23:43.261Z,tcGU0j4HFx,9
2015-11-25T18:24:02.723Z,iecq9adFcR,_User$qpH8IqASKz,2016-03-15T21:11:26.824Z,5LXJOZKU7w,2
2016-12-01T22:15:05.611Z,igy67BPI07,_User$t0egIyLR5z,2017-10-11T14:24:10.187Z,lhQopclBpK,14
2015-10-26T01:15:56.149Z,ijdnf90yNh,_User$c3YExfuuGE,2015-10-26T15:32:35.075Z,ixjzm52Og9,0
2016-09-13T18:52:34.612Z,ikb0YYS7z3,_User$c3XiiyHqY1,2016-09-13T18:52:34.612Z,gFiw2dZ6qU,0
2015-10-26T01:16:13.791Z,im7YtzBYRX,_User$yhoDwjqY0l,2017-10-09T18:51:56.692Z,S0GFRGx9dI,13
2016-11-08T22:11:02.673Z,ioIZoiity1,_User$B4AmveSEmj,2016-11-08T22:11:02.673Z,m2kT30w0rH,0
2016-08-04T12:30:51.938Z,ioQwxz9aLa,_User$nVtHgmPYQh,2017-09-18T19:34:51.882Z,22lw4r1Q0n,29
2016-02-08T21:14:29.881Z,ioppgUrTAc,_User$motdwAuCVQ,2017-09-01T18:50:32.226Z,aznLxLaOXx,1
2016-02-02T21:57:17.519Z,ipKSFLmDJF,_User$xgwQw6dhxG,2016-02-02T21:57:17.519Z,gLeoBFIT5j,0
2015-10-26T01:16:02.390Z,iq4g8OFssx,_User$pUaztBUsbb,2017-09-01T16:40:23.840Z,ZzWVlYIPXd,5
2016-09-05T14:43:56.949Z,iqBF4EPjqd,_User$mw98S0j7ud,2016-09-05T14:43:56.949Z,9qDtXKXV3V,0
2016-08-09T20:40:29.694Z,iqIyB426XB,_User$jx3HHjqtlk,2017-10-12T18:53:24.380Z,puxZU5tR9I,23
2016-07-07T16:24:36.402Z,iqL5Sa0P5z,_User$nVtHgmPYQh,2017-09-18T19:34:52.096Z,22lw4r1Q0n,29
